,Rk,Player,PTS,Pick,Draft Year,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS.1,FG%,2P%,3P%,FT%,TS%,eFG%,WS,ORtg,DRtg,OWS,DWS,WS/40,OBPM,DBPM,BPM,PER,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Hand Length,Hand Width,Height w/shoes,Stnading Reach,Weight (lbs),Wingspan,Lane Agility t,3 Quarter Sprint,Standing Ver Leap,Max Ver Leap,Average Salary,Log_Average_Salary,3P%_missing,OBPM_missing,DBPM_missing,BPM_missing,Hand Length_missing,Hand Width_missing,Height w/shoes_missing,Stnading Reach_missing,Weight (lbs)_missing,Wingspan_missing,Lane Agility t_missing,3 Quarter Sprint_missing,Standing Ver Leap_missing,Draft Team_ATL,Draft Team_BOS,Draft Team_CHA,Draft Team_CHI,Draft Team_CLE,Draft Team_DAL,Draft Team_DEN,Draft Team_DET,Draft Team_GSW,Draft Team_HOU,Draft Team_IND,Draft Team_LAC,Draft Team_LAL,Draft Team_MEM,Draft Team_MIA,Draft Team_MIL,Draft Team_MIN,Draft Team_NJN,Draft Team_NOH,Draft Team_NYK,Draft Team_OKC,Draft Team_ORL,Draft Team_PHI,Draft Team_PHO,Draft Team_POR,Draft Team_SAC,Draft Team_SAS,Draft Team_TOR,Draft Team_UTA,Draft Team_WAS,Draft College_Alabama,Draft College_Arizona,Draft College_Arizona State,Draft College_Arkansas,Draft College_Auburn,Draft College_Baylor,Draft College_Belmont,Draft College_Boise State,Draft College_Boston College,Draft College_Bowling Green,Draft College_Brigham Young,Draft College_Bucknell,Draft College_Butler,Draft College_California,Draft College_Cincinnati,Draft College_Clemson,Draft College_Cleveland State,Draft College_College of Charleston,Draft College_Colorado,Draft College_Colorado State,Draft College_Connecticut,Draft College_Creighton,Draft College_Dayton,Draft College_DePaul,Draft College_Detroit Mercy,Draft College_Duke,Draft College_Eastern Michigan,Draft College_Eastern Washington,Draft College_Florida,Draft College_Florida State,Draft College_Fresno State,Draft College_Furman,Draft College_Georgetown,Draft College_Georgia,Draft College_Georgia State,Draft College_Georgia Tech,Draft College_Gonzaga,Draft College_Green Bay,Draft College_Hofstra,Draft College_Houston,Draft College_Illinois,Draft College_Indiana,Draft College_Iowa,Draft College_Iowa State,Draft College_Kansas,Draft College_Kansas State,Draft College_Kentucky,Draft College_Lehigh,Draft College_Long Beach State,Draft College_Louisiana State,Draft College_Louisiana Tech,Draft College_Louisiana–Lafayette,Draft College_Louisville,Draft College_Loyola (MD),Draft College_Marquette,Draft College_Marshall,Draft College_Maryland,Draft College_Massachusetts,Draft College_Memphis,Draft College_Miami (FL),Draft College_Michigan,Draft College_Michigan State,Draft College_Milwaukee,Draft College_Minnesota,Draft College_Mississippi State,Draft College_Missouri,Draft College_Missouri State,Draft College_Morehead State,Draft College_Murray State,Draft College_NC State,Draft College_Nebraska,Draft College_Nevada,Draft College_New Mexico,Draft College_New Mexico State,Draft College_Norfolk State,Draft College_North Carolina,Draft College_North Texas,Draft College_Notre Dame,Draft College_Oakland,Draft College_Ohio,Draft College_Ohio State,Draft College_Oklahoma,Draft College_Oklahoma State,Draft College_Ole Miss,Draft College_Oregon,Draft College_Oregon State,Draft College_Penn State,Draft College_Pepperdine,Draft College_Pittsburgh,Draft College_Providence,Draft College_Purdue,Draft College_Richmond,Draft College_Rutgers,Draft College_SMU,Draft College_Saint Joseph's,Draft College_San Diego State,Draft College_Santa Clara,Draft College_Seton Hall,Draft College_South Carolina,Draft College_South Dakota State,Draft College_South Florida,Draft College_Southern California,Draft College_St. Bonaventure,Draft College_St. John's (NY),Draft College_Stanford,Draft College_Syracuse,Draft College_TCU,Draft College_Temple,Draft College_Tennessee,Draft College_Tennessee Tech,Draft College_Texas,Draft College_Texas A&M,Draft College_Texas Tech,Draft College_Toledo,Draft College_Tulane,Draft College_Tulsa,Draft College_UC Santa Barbara,Draft College_UCF,Draft College_UCLA,Draft College_UNLV,Draft College_UT Arlington,Draft College_UTEP,Draft College_Utah,Draft College_Utah State,Draft College_VCU,Draft College_Valparaiso,Draft College_Vanderbilt,Draft College_Villanova,Draft College_Virginia,Draft College_Virginia Tech,Draft College_Wake Forest,Draft College_Washington,Draft College_Washington State,Draft College_Weber State,Draft College_West Virginia,Draft College_Western Kentucky,Draft College_Wichita State,Draft College_William & Mary,Draft College_Wisconsin,Draft College_Wyoming,Draft College_Xavier,Draft College_Yale,Pos_C,Pos_F,Pos_G,From_Year,To_Year,Total_Years_Played,Round_1,Round_2,Year 1
471,12,Jalen Pickett,2207.0,32,2023,144.0,142.0,5309.0,838.0,1845.0,595.0,1160.0,243.0,685.0,288.0,388.0,149.0,631.0,780.0,841.0,178.0,115.0,306.0,278.0,2207.0,0.454,0.513,0.355,0.742,0.544,0.52,23.3,116.0,102.0,16.3,7.0,0.2,5.3,1.5,6.8,22.8,3.5,14.1,8.9,35.0,2.1,2.4,13.1,24.4,8.5,7.5,76.2,98.5,197.8,79.25,11.91,3.35,28.5,33.0,122010.21428571428,11.71186004386416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018,2022,5,0,1,1708143.0
472,434,Tyler Honeycutt,608.0,35,2011,59.0,51.0,1873.0,213.0,494.0,148.0,313.0,65.0,181.0,117.0,171.0,103.0,304.0,407.0,163.0,68.0,98.0,163.0,112.0,608.0,0.431,0.473,0.359,0.684,0.528,0.497,5.2,100.0,97.0,1.9,3.2,0.1,3.6,3.5,7.1,17.5,6.9,18.6,13.0,17.7,2.2,5.2,22.1,20.4,8.5,9.5,80.25,105.0,186.8,81.0,11.68,3.07,30.0,37.0,116071.42857142857,11.661961044130717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2009,2010,2,0,1,775000.0
473,613,Kendall Brown,329.0,48,2022,34.0,34.0,918.0,132.0,226.0,118.0,185.0,14.0,41.0,51.0,74.0,59.0,107.0,166.0,63.0,34.0,12.0,58.0,77.0,329.0,0.584,0.638,0.341,0.689,0.63,0.615,4.0,119.0,95.0,2.2,1.8,0.2,3.7,3.6,7.4,18.4,7.3,13.7,10.5,12.3,2.2,1.5,18.2,17.1,9.0,9.0,79.5,103.0,201.2,83.0,11.57,3.29,31.5,41.0,114920.78571428572,11.651998350124202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2021,2021,1,0,1,508891.0
474,589,Solomon Alabi,374.0,50,2010,32.0,32.0,820.0,133.0,249.0,133.0,249.0,0.0,0.0,108.0,136.0,79.0,119.0,198.0,16.0,20.0,75.0,61.0,75.0,374.0,0.534,0.534,0.0,0.794,0.596,0.534,4.3,114.0,88.0,2.2,2.1,0.2,3.76,5.0,8.76,24.0,11.6,15.7,13.8,4.4,1.4,10.4,16.3,22.8,9.25,9.25,84.75,113.0,237.4,89.0,13.2,3.68,22.5,26.0,114285.71428571428,11.646456857594751,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2009,2009,1,0,1,770000.0
475,636,Julian Phillips,266.0,35,2023,32.0,25.0,770.0,79.0,192.0,68.0,146.0,11.0,46.0,97.0,118.0,57.0,93.0,150.0,46.0,20.0,17.0,41.0,56.0,266.0,0.411,0.466,0.239,0.822,0.536,0.44,3.5,114.0,91.0,1.6,1.9,0.2,2.0,3.8,5.7,16.6,8.4,13.9,11.1,11.4,1.6,2.9,14.2,19.1,8.5,9.0,77.5,102.0,196.6,83.5,11.09,3.32,36.0,43.0,114285.71428571428,11.646456857594751,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2022,2022,1,0,1,1600000.0
476,241,Tyler Dorsey,1055.0,41,2017,75.0,74.0,2252.0,342.0,752.0,187.0,379.0,155.0,373.0,216.0,295.0,81.0,209.0,290.0,138.0,59.0,11.0,128.0,133.0,1055.0,0.455,0.493,0.416,0.732,0.591,0.558,9.2,118.0,103.0,6.1,3.1,0.2,4.6,1.2,5.8,18.8,4.3,10.3,7.4,11.4,1.5,0.5,12.5,22.6,8.5,9.25,76.5,99.5,182.6,77.25,10.55,3.16,30.5,36.0,112860.28571428572,11.633905923101404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2015,2016,2,0,1,1378242.0
477,208,Jarnell Stokes,1129.0,35,2014,87.0,84.0,2587.0,411.0,776.0,411.0,773.0,0.0,3.0,307.0,489.0,337.0,499.0,836.0,129.0,65.0,94.0,180.0,190.0,1129.0,0.53,0.532,0.0,0.628,0.56,0.53,12.7,115.0,95.0,7.6,5.2,0.2,5.7,2.2,7.9,25.8,15.5,23.5,19.5,11.4,1.6,3.8,15.1,24.2,9.75,10.5,80.5,103.5,262.8,85.25,11.92,3.26,31.0,36.0,112831.78571428572,11.63365336659846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2011,2013,3,0,1,507336.0
478,80,Anthony Brown,1562.0,34,2015,144.0,105.0,4200.0,518.0,1211.0,300.0,670.0,218.0,541.0,308.0,410.0,139.0,552.0,691.0,231.0,99.0,23.000000000000004,228.0,257.0,1562.0,0.428,0.448,0.403,0.751,0.556,0.518,13.9,111.0,101.0,8.1,5.9,0.1,3.1,1.7,4.8,16.2,3.9,15.8,9.8,11.4,1.4,0.6,14.0,20.1,8.5,9.0,79.25,104.5,211.0,83.0,10.94,3.18,27.5,34.5,110637.92857142857,11.61401824392394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2010,2014,5,0,1,525093.0
479,68,Tyrone Wallace,1623.0,60,2016,129.0,114.0,4074.0,588.0,1417.0,470.0,1013.0,118.0,404.0,329.0,537.0,130.0,544.0,674.0,436.0,139.0,55.0,279.0,328.0,1623.0,0.415,0.464,0.292,0.613,0.485,0.457,10.6,100.0,100.0,4.5,6.1,0.1,1.8,2.5,4.3,16.5,3.8,15.0,9.5,22.1,2.0,1.3,14.3,24.9,8.45,9.3,78.3,102.0,202.6,81.95,11.37,3.23,31.8,37.9,110581.64285714286,11.613509376511017,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2012,2015,4,0,1,1349383.0
480,272,Robbie Hummel,996.0,58,2012,62.0,62.0,1945.0,329.0,761.0,214.0,455.0,115.0,306.0,223.0,259.0,99.0,339.0,438.0,122.0,52.0,70.0,60.0,130.0,996.0,0.432,0.47,0.376,0.861,0.563,0.508,11.0,123.0,96.0,7.6,3.4,0.2,7.8,1.6,9.4,26.7,5.9,22.7,13.7,13.7,1.6,4.0,6.4,25.5,8.5,9.5,80.5,102.0,218.0,80.5,11.56,3.41,27.5,30.0,108584.28571428572,11.595281977248613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2009,2011,3,0,1,490180.0
481,83,Nigel Williams-Goss,1536.0,55,2017,100.0,100.0,3415.0,574.0,1236.0,477.0,943.0,97.0,293.0,291.0,361.0,69.0,440.0,509.0,496.0,133.0,13.0,258.0,191.0,1536.0,0.464,0.506,0.331,0.806,0.546,0.504,13.6,111.0,99.0,8.0,5.6,0.2,3.6,2.0,5.6,20.3,2.4,13.7,8.4,29.4,2.3,0.4,15.5,24.7,8.75,9.25,75.0,99.0,190.2,79.25,10.42,3.19,27.5,34.5,107142.85714285714,11.58191833645718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013,2016,4,0,1,1500000.0
